label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
D,0.0,0.0,0.0,-0.07177937030792236,-0.040366172790527344,-0.03936319465752547,-0.12308716773986816,-0.15911561250686646,-0.05337200353856986,-0.12761491537094116,-0.27698007225990295,-0.06867238546725218,-0.0910797119140625,-0.3449963331222534,-0.08137548382397597,-0.10597670078277588,-0.31150880455970764,0.003487338144296359,-0.12575370073318481,-0.4459168314933777,-0.015671514375171114,-0.13968658447265625,-0.5310451835393906,-0.03270159701820319,-0.14011245965957642,-0.6008453369140625,-0.04803306276913588,-0.06209385395050049,-0.33478668332099915,0.004210648657718252,-0.08191990852355957,-0.49178874492645264,-0.036494065476617266,-0.09104937314987183,-0.4494316875934601,-0.06555629934187834,-0.08393716812133789,-0.3728027641773224,-0.07640471722002928,-0.01775944232940674,-0.33751994371414185,-0.0016189925885186085,-0.03226572275161743,-0.4768747091293335,-0.04353397379632895,-0.04221981763839722,-0.4393874406814575,-0.0681031536590666,-0.03525066375732422,-0.35601621866226196,-0.07398860569115584,0.032194674015045166,-0.3230665326118469,-0.010930021693965841,0.016613125801086426,-0.44199156761169434,-0.04154204617258017,0.003213047981262207,-0.43200644850730896,-0.058944926066359926,0.001820385456085205,-0.3663100600242615,-0.06647561158057158
D,0.0,0.0,0.0,-0.07237070798873901,-0.03964400291442871,-0.039166852438114574,-0.12343084812164307,-0.15955448150634766,-0.0529287639793381,-0.12743085622787476,-0.2761048674583435,-0.06803169807162135,-0.09174317121505737,-0.3434264659881592,-0.08067685326304286,-0.10593938827514648,-0.313141405582428,0.002769689003713438,-0.12558239698410034,-0.44701558351516724,-0.016111299001835278,-0.1394396424293518,-0.5314253866672516,-0.03306509515013545,-0.1396999955177307,-0.6008232235908508,-0.04856702273454516,-0.06174105405807495,-0.3365556299686432,0.0031438830054923983,-0.08116930723190308,-0.4924818277359009,-0.03717070406045764,-0.09123718738555908,-0.44802722334861755,-0.06627418061461299,-0.08445614576339722,-0.3716745376586914,-0.07754055371250956,-0.017294466495513916,-0.33906155824661255,-0.002892738978601983,-0.031013786792755127,-0.47902148962020874,-0.044224340074919155,-0.04095149040222168,-0.4407537579536438,-0.06858067175116389,-0.03377652168273926,-0.35735103487968445,-0.0749050374862179,0.03224325180053711,-0.3234359323978424,-0.01242566441860049,0.017001986503601074,-0.4414190948009491,-0.04286608433093875,0.0033147335052490234,-0.42954373359680176,-0.06014428620900958,0.0020961761474609375,-0.3626205325126648,-0.06792823185887187
D,0.0,0.0,0.0,-0.07284176349639893,-0.04002952575683594,-0.043596585831849666,-0.12217062711715698,-0.1612318754196167,-0.05838737412473449,-0.12637299299240112,-0.2777959406375885,-0.07408419399639854,-0.09212571382522583,-0.3500801920890808,-0.08729399143835792,-0.10632979869842529,-0.31370458006858826,0.004859462295414119,-0.12641024589538574,-0.44625717401504517,-0.013916671826748939,-0.14099973440170288,-0.5309164971113205,-0.03232602550765762,-0.1406855583190918,-0.6006970405578613,-0.049386741212813945,-0.06150209903717041,-0.3365086615085602,0.006989327640027909,-0.080860435962677,-0.4916864037513733,-0.03458887859365234,-0.09348148107528687,-0.4524880647659302,-0.06822698711535224,-0.08808177709579468,-0.3779231905937195,-0.08305230884930381,-0.017311155796051025,-0.33941489458084106,0.002055089137272148,-0.0305938720703125,-0.4791279435157776,-0.041724210224359126,-0.04278266429901123,-0.44589102268218994,-0.07230439930340538,-0.037084102630615234,-0.36103391647338867,-0.08272614478251228,0.032699763774871826,-0.3248899281024933,-0.0065244343981731845,0.01564079523086548,-0.44203558564186096,-0.03977363704821357,0.0011096000671386719,-0.43356257677078247,-0.061779709152190776,-0.00035440921783447266,-0.3667576313018799,-0.07305087297341117
D,0.0,0.0,0.0,-0.07331544160842896,-0.04201626777648926,-0.04044586701422759,-0.12313508987426758,-0.16295212507247925,-0.05424678607016631,-0.12642204761505127,-0.2812246084213257,-0.06960793493419715,-0.09115350246429443,-0.3529028296470642,-0.08257744370132514,-0.10651969909667969,-0.31213387846946716,0.006818028147222321,-0.12636101245880127,-0.44516730308532715,-0.011287034508882243,-0.1403784155845642,-0.5289004296064377,-0.0284217940840108,-0.14028871059417725,-0.599750816822052,-0.04439333735138007,-0.06192868947982788,-0.3367038369178772,0.007641972488613646,-0.08233404159545898,-0.4928467869758606,-0.03270136473804541,-0.09320253133773804,-0.44644516706466675,-0.06310630498558112,-0.08652698993682861,-0.370533287525177,-0.07538203058868476,-0.01758408546447754,-0.34030580520629883,0.0016867606703954152,-0.031829893589019775,-0.48093947768211365,-0.04057634158164092,-0.04183530807495117,-0.43724802136421204,-0.06592120139032431,-0.034371912479400635,-0.35031935572624207,-0.0726423552456481,0.032040297985076904,-0.3261624872684479,-0.007876335662899692,0.01517421007156372,-0.44377055764198303,-0.038936055285034854,0.0010837912559509277,-0.43067947030067444,-0.056794452500639636,0.00016635656356811523,-0.3634614944458008,-0.06496988145738669
D,0.0,0.0,0.0,-0.0730670690536499,-0.04570889472961426,-0.04135031961737923,-0.12336653470993042,-0.16726064682006836,-0.05506202542125038,-0.12701237201690674,-0.28427883982658386,-0.07027419992624573,-0.09374648332595825,-0.3567424714565277,-0.08297350593744568,-0.10789632797241211,-0.3180631697177887,0.009550087518107375,-0.12804484367370605,-0.4504334628582001,-0.00701059597446374,-0.14212000370025635,-0.5338398516178131,-0.024740431093562165,-0.14162582159042358,-0.6027075946331024,-0.04167740755616478,-0.06270653009414673,-0.3421195149421692,0.011309812209617576,-0.08116567134857178,-0.49651241302490234,-0.026798089601982156,-0.09264981746673584,-0.4614616930484772,-0.05985722281872086,-0.08773922920227051,-0.3906484544277191,-0.07547979392944626,-0.01872849464416504,-0.3458254337310791,0.006205161466311893,-0.032162487506866455,-0.48514509201049805,-0.03424610906182579,-0.04229116439819336,-0.44803422689437866,-0.06328360327421478,-0.03646445274353027,-0.35985255241394043,-0.07366904952465347,0.031175196170806885,-0.3305552005767822,-0.002595076206091562,0.01227712631225586,-0.4434182047843933,-0.03361378946243576,8.702278137207031e-05,-0.4329005181789398,-0.05446939133940987,-2.7120113372802734e-05,-0.3651803135871887,-0.065397981190074
D,0.0,0.0,0.0,-0.07033878564834595,-0.04253184795379639,-0.03421524946674026,-0.12036877870559692,-0.1589619517326355,-0.045542784380756984,-0.1257672905921936,-0.2698705196380615,-0.05885638703688301,-0.09428274631500244,-0.3368215262889862,-0.06977206503137268,-0.10429561138153076,-0.31305229663848877,0.005524473384923567,-0.1239619255065918,-0.4452005624771118,-0.012318732562505375,-0.13654416799545288,-0.5278194546699524,-0.028561104434572826,-0.13611721992492676,-0.5959048569202423,-0.04347791929825462,-0.060423433780670166,-0.3369569778442383,0.004103195973641505,-0.07990908622741699,-0.49093860387802124,-0.034574229615770946,-0.08995187282562256,-0.44291654229164124,-0.06162174825652755,-0.08477950096130371,-0.36609166860580444,-0.0716628957270018,-0.015732526779174805,-0.33916404843330383,-0.003211188009970556,-0.03037315607070923,-0.47704148292541504,-0.04254327376469291,-0.03800809383392334,-0.4346175789833069,-0.06282176856979049,-0.03110182285308838,-0.3511846959590912,-0.06667771970018066,0.03391587734222412,-0.32204318046569824,-0.013755330230139862,0.01898026466369629,-0.43827009201049805,-0.04178600792869247,0.007207691669464111,-0.4304232597351074,-0.05562262271627105,0.0057866573333740234,-0.3717753291130066,-0.06117945198997177
D,0.0,0.0,0.0,-0.071369469165802,-0.04448801279067993,-0.036868682860898616,-0.12218904495239258,-0.16223019361495972,-0.04911254605607951,-0.12622177600860596,-0.27935490012168884,-0.06326347476201022,-0.09127992391586304,-0.34725338220596313,-0.07478497064070666,-0.10617208480834961,-0.31540775299072266,0.008932209775281308,-0.12672901153564453,-0.4465659558773041,-0.008373117804097774,-0.13999497890472412,-0.5281112641096115,-0.02535511626260245,-0.13990402221679688,-0.5957849621772766,-0.04080907887177432,-0.06320399045944214,-0.3390149772167206,0.008962471239698289,-0.0822526216506958,-0.4919435679912567,-0.029507717847394588,-0.08964341878890991,-0.45003435015678406,-0.05873672178344691,-0.08294779062271118,-0.37552645802497864,-0.07033325618462527,-0.01981949806213379,-0.34181469678878784,0.002600716395733116,-0.03336060047149658,-0.4784609377384186,-0.037117673813867214,-0.04043298959732056,-0.4351140558719635,-0.06009111812667811,-0.03350996971130371,-0.34846237301826477,-0.06536234056906665,0.0294530987739563,-0.3271237909793854,-0.007264577116387727,0.014932513236999512,-0.44194042682647705,-0.035579754769372585,0.004118740558624268,-0.43372952938079834,-0.051056160389947536,0.0032218098640441895,-0.3718934953212738,-0.05752571186380351
D,0.0,0.0,0.0,-0.0710299015045166,-0.046196818351745605,-0.035103524793342444,-0.12079578638076782,-0.16156154870986938,-0.04741388814564118,-0.1247258186340332,-0.2767626941204071,-0.06185389565344224,-0.0924566388130188,-0.3460109829902649,-0.07377967493648896,-0.10637110471725464,-0.3119978904724121,0.008526048864766267,-0.12689834833145142,-0.443728506565094,-0.009137573410228583,-0.13992828130722046,-0.5246101915836334,-0.02579671958501706,-0.14031440019607544,-0.5932807326316833,-0.04084008814807305,-0.0628587007522583,-0.3358851373195648,0.007627509776099828,-0.08273231983184814,-0.4883947968482971,-0.030899532828883025,-0.08822518587112427,-0.4425419867038727,-0.05876800673122773,-0.08014124631881714,-0.3681960999965668,-0.0692944626700438,-0.01881200075149536,-0.33898794651031494,0.000549154947108832,-0.03324669599533081,-0.47433578968048096,-0.0385504166972197,-0.03853124380111694,-0.42939624190330505,-0.05930050345178017,-0.030605971813201904,-0.34563860297203064,-0.06323125468607316,0.030287206172943115,-0.3247619569301605,-0.009966757838085982,0.014912664890289307,-0.43723824620246887,-0.03721941890235314,0.003957092761993408,-0.427578330039978,-0.05097601072903046,0.002985537052154541,-0.36903396248817444,-0.05633599193807015
D,0.0,0.0,0.0,-0.07201921939849854,-0.042670249938964844,-0.03913080934536595,-0.12161803245544434,-0.15793514251708984,-0.053032806702972835,-0.12634092569351196,-0.27371954917907715,-0.06814301628720898,-0.09476310014724731,-0.3480108380317688,-0.08067946750772137,-0.10767030715942383,-0.3088681101799011,0.003489503775639946,-0.13004285097122192,-0.440809041261673,-0.014774320275606101,-0.1440696120262146,-0.5231748223304749,-0.03204337749731678,-0.1447715163230896,-0.5897952616214752,-0.04775896910679478,-0.0637505054473877,-0.3342653810977936,0.004914049430666978,-0.08647584915161133,-0.48625704646110535,-0.03321213889968533,-0.09382331371307373,-0.4456945061683655,-0.06287878621471066,-0.08612251281738281,-0.37117254734039307,-0.07572636623036999,-0.01938307285308838,-0.33788320422172546,1.8246217663886455e-05,-0.0357854962348938,-0.4754437804222107,-0.03882545102489132,-0.042947590351104736,-0.4393908977508545,-0.06328628826987881,-0.035569965839385986,-0.35507798194885254,-0.07068761307847637,0.029969632625579834,-0.32280638813972473,-0.008465806582094615,0.012709200382232666,-0.4329649806022644,-0.037065091171385234,0.0013025403022766113,-0.431317538022995,-0.05498376358401913,-1.4901161193847656e-06,-0.3737935423851013,-0.06377500165355343
D,0.0,0.0,0.0,-0.07251173257827759,-0.04114103317260742,-0.039179937950109434,-0.12239032983779907,-0.15603160858154297,-0.05299683477613826,-0.12591677904129028,-0.27289828658103943,-0.06817915480468173,-0.09385615587234497,-0.34678730368614197,-0.0809246618661632,-0.10898786783218384,-0.30646586418151855,0.005820962098653126,-0.13170474767684937,-0.436245322227478,-0.011423419265781831,-0.14648491144180298,-0.5178080946207047,-0.028325606173609685,-0.14786595106124878,-0.5854629874229431,-0.04401982020470996,-0.06440192461013794,-0.33241161704063416,0.007212278862709809,-0.0853237509727478,-0.48420459032058716,-0.03049924973282714,-0.09227758646011353,-0.44385790824890137,-0.06039789508912463,-0.08503943681716919,-0.37002846598625183,-0.07325713526341815,-0.02023845911026001,-0.3363199830055237,0.002181495503748465,-0.03510338068008423,-0.4748169481754303,-0.03672860752675433,-0.042715251445770264,-0.43675950169563293,-0.061564577779506635,-0.03651440143585205,-0.3525043725967407,-0.06900651942822833,0.028702497482299805,-0.3218836188316345,-0.006395821961348247,0.011571288108825684,-0.43072474002838135,-0.03501116674277682,6.502866744995117e-05,-0.4265590012073517,-0.052979858628248166,-0.001608133316040039,-0.36839038133621216,-0.061759067735408735
D,0.0,0.0,0.0,-0.07307547330856323,-0.04038584232330322,-0.0364106007980638,-0.12537115812301636,-0.15598440170288086,-0.04958859171145491,-0.12925362586975098,-0.27355876564979553,-0.06445443342798285,-0.09438657760620117,-0.3418607711791992,-0.07679756443374686,-0.10898905992507935,-0.30878013372421265,0.00563337755031057,-0.13270646333694458,-0.43605077266693115,-0.01240756168388657,-0.1492803692817688,-0.5137041062116623,-0.028972593055897278,-0.15103667974472046,-0.5804916620254517,-0.04399731840365462,-0.06623131036758423,-0.33394914865493774,0.005176538681752163,-0.0875052809715271,-0.48801685869693756,-0.03407657604091696,-0.09373027086257935,-0.44157782196998596,-0.062025316910677475,-0.08351373672485352,-0.36571845412254333,-0.07214107076995901,-0.022829830646514893,-0.3369985520839691,-0.0013236197771959723,-0.03892737627029419,-0.47347134351730347,-0.04044111903183989,-0.045149803161621094,-0.43075132369995117,-0.06178660775893263,-0.03500843048095703,-0.3483487367630005,-0.06608441184633307,0.025906801223754883,-0.32213032245635986,-0.011290049100153965,0.008378028869628906,-0.4337731599807739,-0.03840724091404013,-0.002809286117553711,-0.4264979958534241,-0.05284945006840758,-0.0016728043556213379,-0.3684614896774292,-0.05874941955678992
D,0.0,0.0,0.0,-0.07129096984863281,-0.0398484468460083,-0.036234534343407176,-0.12356919050216675,-0.14849621057510376,-0.050345717927143596,-0.12877988815307617,-0.2600361406803131,-0.0661663962506509,-0.09710633754730225,-0.33307749032974243,-0.07957437913648846,-0.11079484224319458,-0.30226364731788635,0.0025787747021013274,-0.1349571943283081,-0.43055617809295654,-0.016253271137998127,-0.14993155002593994,-0.5091281533241272,-0.03339699562422993,-0.15209269523620605,-0.5757559239864349,-0.04853744711510899,-0.06807482242584229,-0.32709628343582153,0.0023445861901336684,-0.08701211214065552,-0.47667282819747925,-0.03639064635865452,-0.09195131063461304,-0.4363231658935547,-0.0646247742675996,-0.08442944288253784,-0.3660922646522522,-0.07561840396158459,-0.024935245513916016,-0.3304237127304077,-0.0037408219628787265,-0.03979504108428955,-0.46918240189552307,-0.04252524580590489,-0.0442049503326416,-0.4256683588027954,-0.06371740530960324,-0.035642921924591064,-0.3416405916213989,-0.06810944806568386,0.023476123809814453,-0.3157830238342285,-0.013157238250300907,0.005172431468963623,-0.4246194660663605,-0.04037053789727452,-0.004505336284637451,-0.42349910736083984,-0.05515854712359669,-0.004336714744567871,-0.3725266754627228,-0.06124884541861775
D,0.0,0.0,0.0,-0.07034456729888916,-0.03780186176300049,-0.034884234867149644,-0.12272047996520996,-0.14265406131744385,-0.04735156705146437,-0.1279633641242981,-0.25419262051582336,-0.061545310518795304,-0.0975186824798584,-0.3284348249435425,-0.07314831574922209,-0.11323791742324829,-0.29660025238990784,0.008434048877006717,-0.13679629564285278,-0.423569917678833,-0.009227598994129949,-0.15105080604553223,-0.5009321719408035,-0.026165408990436845,-0.1546792984008789,-0.5691156685352325,-0.041456067911440186,-0.07247591018676758,-0.32208943367004395,0.0081205563851654,-0.09297490119934082,-0.46922412514686584,-0.030212493590170197,-0.0948796272277832,-0.4280852675437927,-0.05835073625212317,-0.08664524555206299,-0.3597123920917511,-0.06883042862182265,-0.03102046251296997,-0.32575368881225586,0.0016537086571588588,-0.04750317335128784,-0.46175554394721985,-0.03769643788700705,-0.048204660415649414,-0.4160263240337372,-0.05868536045318251,-0.03769230842590332,-0.3338189423084259,-0.06220840101605063,0.01737833023071289,-0.31189414858818054,-0.00800944862430697,-0.0008149147033691406,-0.418361634016037,-0.036798728606754594,-0.008126795291900635,-0.41289985179901123,-0.051860818616205506,-0.005232632160186768,-0.36190250515937805,-0.05744691377049094
D,0.0,0.0,0.0,-0.07021832466125488,-0.03307080268859863,-0.0382851544251821,-0.12259602546691895,-0.1380162239074707,-0.05098759340552306,-0.1273881196975708,-0.2518184185028076,-0.0645951885214231,-0.09776794910430908,-0.3262869119644165,-0.07568569066432929,-0.11390691995620728,-0.29202213883399963,0.006650507408551221,-0.13812923431396484,-0.4139663875102997,-0.011140622705795522,-0.15444904565811157,-0.49080193042755127,-0.02870270381180262,-0.1594923734664917,-0.5570009350776672,-0.04452326478866553,-0.07209402322769165,-0.31792116165161133,0.008311111904106383,-0.09281259775161743,-0.4653998613357544,-0.0302179730912826,-0.09760916233062744,-0.42701250314712524,-0.06016657086519217,-0.09034770727157593,-0.3567780554294586,-0.07207422288564658,-0.030644237995147705,-0.3222091794013977,0.0035510842738517567,-0.04638749361038208,-0.45532912015914917,-0.036402787589111085,-0.05113232135772705,-0.41643431782722473,-0.0611055265596292,-0.042652130126953125,-0.33442509174346924,-0.06725341411737418,0.017044425010681152,-0.30948612093925476,-0.0045544282017431215,-0.0021742582321166992,-0.41522717475891113,-0.0350519898763082,-0.011925756931304932,-0.41126832365989685,-0.053463372909106965,-0.01046520471572876,-0.3568297028541565,-0.06142145725397086
D,0.0,0.0,0.0,-0.06697207689285278,-0.03957080841064453,-0.037879527243646294,-0.1195904016494751,-0.14241641759872437,-0.053783201309713036,-0.12851303815841675,-0.2543657422065735,-0.07117681268123022,-0.09678316116333008,-0.3281742036342621,-0.08624222937491766,-0.1117132306098938,-0.295373797416687,0.0041588017019904555,-0.13819193840026855,-0.4201433062553406,-0.014618537085922867,-0.15489667654037476,-0.49396562576293945,-0.03195854711798063,-0.1595880389213562,-0.5593207776546478,-0.047373206051858574,-0.07086271047592163,-0.3202715218067169,0.005068520386842579,-0.09432953596115112,-0.4656528830528259,-0.033370383712323815,-0.09681117534637451,-0.4199107587337494,-0.06101457464960447,-0.08740609884262085,-0.34934696555137634,-0.07153146031764379,-0.029220223426818848,-0.3249571621417999,-0.0003336571272001265,-0.04703396558761597,-0.463050901889801,-0.03875153202083936,-0.049810588359832764,-0.41498395800590515,-0.05904773313072553,-0.04041939973831177,-0.33285313844680786,-0.06279388132956853,0.01819908618927002,-0.31222841143608093,-0.009248759294720799,-0.0016028285026550293,-0.41983985900878906,-0.03708639431265226,-0.010934770107269287,-0.41145938634872437,-0.05170087951687208,-0.010200977325439453,-0.35782840847969055,-0.05739167022970548
D,0.0,0.0,0.0,-0.06758254766464233,-0.03716486692428589,-0.03297906052692667,-0.11878257989883423,-0.13929426670074463,-0.046375349726517356,-0.12304151058197021,-0.24920880794525146,-0.06107675340398089,-0.09413397312164307,-0.3221588432788849,-0.0735371081195666,-0.11102324724197388,-0.28774476051330566,0.0016831672014774313,-0.137090265750885,-0.40808403491973877,-0.0174818826876475,-0.15319013595581055,-0.4829850196838379,-0.03414523285253779,-0.15843111276626587,-0.5466504395008087,-0.04858983364327685,-0.07041072845458984,-0.314376562833786,0.0015424633361504902,-0.09347450733184814,-0.4567236602306366,-0.03481574040277735,-0.09589135646820068,-0.4139406681060791,-0.05864093508942858,-0.0863237977027893,-0.3436117172241211,-0.06676318925245539,-0.028970777988433838,-0.31859809160232544,-0.004216737676401294,-0.047074198722839355,-0.4560593068599701,-0.03938368764146105,-0.05233830213546753,-0.4156382381916046,-0.05556153934820429,-0.044168829917907715,-0.3387559652328491,-0.05737204160912768,0.017283082008361816,-0.3044655919075012,-0.013227454017837204,-0.0038782358169555664,-0.40575921535491943,-0.03980786409600512,-0.013899385929107666,-0.40691065788269043,-0.0532511515580012,-0.01308530569076538,-0.3636413812637329,-0.058081679608662284
D,0.0,0.0,0.0,-0.06683409214019775,-0.037709832191467285,-0.03426035983132181,-0.11642348766326904,-0.14111942052841187,-0.04708069307373819,-0.12195378541946411,-0.24893009662628174,-0.061324493266809554,-0.09555727243423462,-0.3223702609539032,-0.07307406259344873,-0.10761767625808716,-0.28428220748901367,0.003131272265520124,-0.13353490829467773,-0.4059962332248688,-0.01531322417424974,-0.15028125047683716,-0.481490820646286,-0.031628002651203246,-0.15423136949539185,-0.546491265296936,-0.0460563835279828,-0.06735819578170776,-0.31026992201805115,0.0033261210134440944,-0.09259098768234253,-0.4545142650604248,-0.03402992454932985,-0.09819644689559937,-0.41738247871398926,-0.059941464342344375,-0.08927047252655029,-0.34907978773117065,-0.0695520241336709,-0.026334702968597412,-0.3158664107322693,-0.0023221266513502314,-0.04689443111419678,-0.4513532221317291,-0.039566983707416625,-0.051043570041656494,-0.4134522080421448,-0.05907680583761987,-0.04096269607543945,-0.33639585971832275,-0.06275670719908533,0.020033597946166992,-0.3053184151649475,-0.011247997410762878,-0.001583099365234375,-0.40965890884399414,-0.03903555614517984,-0.012606561183929443,-0.40953537821769714,-0.05412276206182298,-0.012289166450500488,-0.36261245608329773,-0.06026528520153818
D,0.0,0.0,0.0,-0.06505262851715088,-0.03599286079406738,-0.02848198376148048,-0.11512315273284912,-0.13679152727127075,-0.040054188291719584,-0.12156307697296143,-0.23778033256530762,-0.05355895794480148,-0.09518653154373169,-0.30527302622795105,-0.06470991037338081,-0.10440784692764282,-0.2840730845928192,0.0007588415102190993,-0.1303802728652954,-0.40333113074302673,-0.01894177421479526,-0.14680039882659912,-0.47797107696533203,-0.03510378412454429,-0.15076309442520142,-0.5420633852481842,-0.04889037571399513,-0.06597298383712769,-0.31012362241744995,-0.001371358237406639,-0.0909685492515564,-0.4551306664943695,-0.0378367725714952,-0.09951108694076538,-0.4095287621021271,-0.05921909696905914,-0.09126275777816772,-0.33702409267425537,-0.06534348539560142,-0.02538245916366577,-0.3156859874725342,-0.008530764091005949,-0.04590451717376709,-0.4545508921146393,-0.04326605163066688,-0.054670512676239014,-0.41187575459480286,-0.05587216205447021,-0.04594355821609497,-0.3361061215400696,-0.055097726355484156,0.019969463348388672,-0.3033605217933655,-0.018673203136017946,-0.00041490793228149414,-0.40851324796676636,-0.04393782950489822,-0.014398455619812012,-0.40491124987602234,-0.05400041974633041,-0.015167057514190674,-0.35795271396636963,-0.05638821534364524
D,0.0,0.0,0.0,-0.06595516204833984,-0.03718721866607666,-0.02708373301530287,-0.11733311414718628,-0.1429651379585266,-0.03772668250704214,-0.12504243850708008,-0.24678176641464233,-0.05079886772537634,-0.09492689371109009,-0.3117215037345886,-0.06138818421268866,-0.10543996095657349,-0.2895399034023285,0.0043716785604317465,-0.12856417894363403,-0.411552757024765,-0.01339089115018055,-0.14285409450531006,-0.48753583431243896,-0.027679706819895955,-0.1456129550933838,-0.5499774664640427,-0.04017122545147345,-0.06711679697036743,-0.31396549940109253,0.0015071859689612666,-0.09023481607437134,-0.45649096369743347,-0.034304470651392194,-0.0955958366394043,-0.4139779806137085,-0.055703368865493985,-0.08705645799636841,-0.3412382900714874,-0.0615588360359709,-0.02610236406326294,-0.3182007372379303,-0.006326948188785764,-0.043576180934906006,-0.45465385913848877,-0.04177149467969343,-0.04952007532119751,-0.41297441720962524,-0.05525772356295988,-0.04084968566894531,-0.3352833092212677,-0.054433186434749814,0.01962268352508545,-0.3052200675010681,-0.01681698382699892,0.00012761354446411133,-0.409464955329895,-0.04260975950265333,-0.010284185409545898,-0.4073563516139984,-0.053186361574177,-0.009312152862548828,-0.3592265844345093,-0.05549084850454733
D,0.0,0.0,0.0,-0.06686288118362427,-0.03671008348464966,-0.03084164290621061,-0.11750149726867676,-0.14881545305252075,-0.0415176115085103,-0.12355059385299683,-0.25719279050827026,-0.05423283195986528,-0.09224528074264526,-0.31907451152801514,-0.06396148345365305,-0.10393863916397095,-0.2974642217159271,0.0036801999348483605,-0.12384533882141113,-0.4233703315258026,-0.01401799070580978,-0.13740968704223633,-0.5009806156158447,-0.027684412812135406,-0.13727253675460815,-0.5630486905574799,-0.03960834807648439,-0.06425315141677856,-0.320137619972229,0.0023745315528742594,-0.08491408824920654,-0.4656407833099365,-0.03523445866002817,-0.09605830907821655,-0.4263240694999695,-0.05758678904666681,-0.0900225043296814,-0.35057318210601807,-0.06332427999868173,-0.022149085998535156,-0.32325267791748047,-0.004518003118477054,-0.037425994873046875,-0.45680955052375793,-0.041668441062114425,-0.04831773042678833,-0.42517751455307007,-0.05896152547492761,-0.04205620288848877,-0.34899571537971497,-0.0600897408176877,0.024477839469909668,-0.31050094962120056,-0.014358111572704502,0.00687021017074585,-0.4176386296749115,-0.04030383369817514,-0.006899416446685791,-0.4195949137210846,-0.05345296106233377,-0.00841444730758667,-0.3692081570625305,-0.05769535890712518
D,0.0,0.0,0.0,-0.06370925903320312,-0.0377732515335083,-0.02941369994385923,-0.11266964673995972,-0.15175819396972656,-0.0400553139190265,-0.12074625492095947,-0.25899338722229004,-0.05320968649192537,-0.09014612436294556,-0.32212284207344055,-0.06356046146555627,-0.09897518157958984,-0.2998429238796234,0.0038537179787567766,-0.11902529001235962,-0.4274662137031555,-0.014828481551546702,-0.13251107931137085,-0.5076286792755127,-0.028348991487462172,-0.13237887620925903,-0.5693314671516418,-0.03967709637089456,-0.05992764234542847,-0.32388272881507874,0.0017990021004266055,-0.080902099609375,-0.4732370376586914,-0.03583941778941835,-0.09464031457901001,-0.4310174584388733,-0.05615438318653787,-0.0900912880897522,-0.3516521453857422,-0.059905955408055434,-0.018018007278442383,-0.32808157801628113,-0.005725986630011448,-0.035079777240753174,-0.4684749245643616,-0.04307881167932237,-0.04847902059555054,-0.4275214672088623,-0.05626262522144998,-0.04203677177429199,-0.34590327739715576,-0.05400023779674257,0.028768837451934814,-0.3149850070476532,-0.01614174417062486,0.010496377944946289,-0.42605137825012207,-0.04230427167220796,-0.004898250102996826,-0.42138952016830444,-0.052358684901435026,-0.006724894046783447,-0.3640897274017334,-0.053668690685469755
D,0.0,0.0,0.0,-0.06418311595916748,-0.04073822498321533,-0.02517346464236425,-0.11310887336730957,-0.1542888879776001,-0.03397212535281824,-0.12192261219024658,-0.2586829662322998,-0.04599931076307939,-0.09231340885162354,-0.3228141963481903,-0.055614255221087205,-0.09975558519363403,-0.3022264838218689,0.007426922822844517,-0.11976635456085205,-0.42970138788223267,-0.010826933050054777,-0.13348758220672607,-0.5112453699111938,-0.02495911888917135,-0.13515853881835938,-0.5745112895965576,-0.037071652562815416,-0.0617411732673645,-0.32572102546691895,0.0035399581850583672,-0.08583414554595947,-0.47433191537857056,-0.032432690115172136,-0.09810507297515869,-0.4332571029663086,-0.052526529730755556,-0.09272074699401855,-0.35587313771247864,-0.05701158926029848,-0.019849002361297607,-0.3297163248062134,-0.005553196502376068,-0.03892552852630615,-0.47377562522888184,-0.04128108158846544,-0.05072861909866333,-0.4337148368358612,-0.05353943243761705,-0.04322093725204468,-0.35328662395477295,-0.051515579076010454,0.027143776416778564,-0.3159092664718628,-0.017237912715870607,0.007108628749847412,-0.43059495091438293,-0.04330738246579813,-0.007222473621368408,-0.4207606613636017,-0.052528563739258516,-0.006741762161254883,-0.3593032658100128,-0.05342036843438791
